time	V(o_1)	V(o_2)	V(o_3)	V(o_4)	V(o_5)	V(o_6)	V(o_7)	V(o_8)	V(o_9)	V(o_10)	V(o_11)	V(o_12)	V(o_13)	V(o_14)	V(o_15)	V(o_16)	V(o_17)	V(o_18)	V(o_19)	V(o_20)	V(o_21)	V(o_22)	V(o_23)	V(o_24)	V(o_25)	V(o_26)	V(o_27)	V(o_28)	V(o_29)	V(o_30)	V(o_31)	V(o_32)
2.417604009801251e-04	9.999726e+00	1.804559e-05	1.804559e-05	2.994875e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.419105145454086e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.331795e+00	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.420230130523985e-04	9.999726e+00	1.804559e-05	1.804559e-05	7.150775e-01	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.421595691349521e-04	9.999725e+00	1.804559e-05	1.804559e-05	3.358015e-01	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.423060749097748e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.528814e-01	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.424101907799389e-04	9.999725e+00	1.804559e-05	1.804559e-05	9.052405e-02	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.425134847252604e-04	9.999726e+00	1.804559e-05	1.804559e-05	5.449852e-02	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.426258254273631e-04	9.999725e+00	1.804559e-05	1.804559e-05	3.162242e-02	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.427492441088038e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.752398e-02	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.428610628555630e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.037730e-02	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.429725472490847e-04	9.999726e+00	1.804559e-05	1.804559e-05	6.189832e-03	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.431063347102031e-04	9.999725e+00	1.804559e-05	1.804559e-05	3.328779e-03	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.432616719408168e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.619308e-03	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.434681876672804e-04	9.999725e+00	1.804559e-05	1.804559e-05	6.100018e-04	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.437349211238378e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.698180e-04	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.440474211238378e-04	9.999725e+00	1.804559e-05	1.804559e-05	4.575495e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.443599211238378e-04	9.999726e+00	1.804559e-05	1.804559e-05	2.307602e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.446724211238378e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.899080e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.449849211238378e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.819088e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.450010000000000e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.822368e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.450020000000000e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.817970e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.450180000000002e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.821251e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.450355296048618e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.815685e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.450601441962122e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.818749e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.451093733789132e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.811986e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.452078317443150e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.813006e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.454047484751188e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.804807e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.457172484751187e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.807237e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.460297484751187e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.802420e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.463422484751187e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.806797e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.466547484751187e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.802339e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.469672484751187e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.806783e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.472797484751187e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.802335e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.475922484751187e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.806783e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.479047484751187e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.802335e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.482172484751186e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.806784e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.485297484751186e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.802334e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.488422484751186e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.806784e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.491547484751186e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.802333e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.494672484751186e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.806785e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.497797484751186e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.802333e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.500000000000000e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.806786e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.500001666666667e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.804443e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.500004166666667e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.804651e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.500006666666666e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.804486e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.500010000000000e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.804618e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.500016666666668e-04	9.999725e+00	1.804559e-05	1.804559e-05	1.804505e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999725e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.500025211708084e-04	9.999726e+00	1.804559e-05	1.804559e-05	1.804608e-05	9.999726e+00	9.999726e+00	9.999726e+00	9.999726e+00	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.500026666666666e-04	9.999725e+00	2.187968e-05	1.804559e-05	1.804530e-05	9.999725e+00	9.999726e+00	9.999726e+00	9.999725e+00	2.187968e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.500028062636360e-04	9.999726e+00	3.585621e-05	1.804559e-05	1.804571e-05	9.999724e+00	9.999726e+00	9.999726e+00	9.999726e+00	3.585621e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
2.500029375075560e-04	9.999726e+00	6.087287e-05	1.804559e-05	1.804558e-05	9.999722e+00	9.999726e+00	9.999726e+00	9.999726e+00	6.087287e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
